trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.5, 'e': 0.003857115220993881}",25,17,15.024150104886841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.003818544068783942}",20,7,25.05108131811861,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.0037803586280961026}",25,9,29.524722702947845,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.0037425550418151415}",20,14,9.495010533011474,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.00370512949139699}",20,7,22.430278405070617,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.0036680781964830204}",20,5,26.82899901652846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.00363139741451819}",20,4,29.659042381049773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.003595083440373008}",30,18,21.826209652447307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.003559132605969278}",25,15,17.0842120694015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.003523541279909585}",20,6,25.898443282494227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.003488305867110489}",35,15,35.54863845344312,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.0034534228084393843}",25,20,9.538305582694562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.0034188885803549903}",30,19,18.34627862225919,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.0033846996945514404}",35,12,40.81101771182063,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.003350852697605926}",30,16,25.44302525523965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.0033173441706298664}",25,12,22.519159645070694,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.0032841707289235677}",20,14,11.233859177694534,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.0032513290216343318}",20,8,17.99081032484603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.0032188157314179885}",20,6,24.25846666477579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.003186627574103809}",20,0,29.33483112939553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
573,False,"{'a': 0.5, 'e': 0.0031547612983627705}",25,13,20.236453474488407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.003123213685379143}",30,13,34.634347376258276,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.0030919815485253516}",30,7,38.06630254699808,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.003061061733040098}",25,11,23.847758449298553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.003030451115709697}",20,5,25.011663119782924,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.0030001466045526}",20,10,18.1470707945726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.002970145138507074}",20,0,32.48096660226346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
580,False,"{'a': 0.5, 'e': 0.002940443687122003}",20,0,30.09431014459588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
581,False,"{'a': 0.5, 'e': 0.002911039250250783}",25,13,24.351359491271786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.0028819288577482754}",20,6,21.899351406482477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.0028531095691707925}",20,14,12.602889849174872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.0028245784734790844}",20,7,25.154217669747727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.0027963326887442937}",35,23,20.610573598258874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.0027683693618568506}",30,20,19.66343345442158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.002740685668238282}",20,9,9.021398132524778,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.0027132788115558993}",20,13,14.115307610721171,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.0026861460234403403}",20,10,18.563493530049122,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.002659284563205937}",20,12,13.682860414641155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.0026326917175738774}",25,15,19.521214814256872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.0026063648003981387}",20,14,11.200197101720864,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.0025803011523941573}",20,14,15.195016106817109,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.0025544981408702158}",20,1,30.984039066719873,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.0025289531594615135}",20,6,25.4528976057397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.0025036636278668984}",20,15,8.579180491335686,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.0024786269915882293}",20,6,26.935451372014587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.002453840721672347}",20,10,19.780729371752972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.0024293023144556234}",20,7,23.67996839763526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.002405009291311067}",30,17,25.391742593384993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.0023809591983979563}",20,14,9.729110638734653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.0023571496064139765}",20,16,6.06749824531514,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.0023335781103498367}",20,0,29.99026529899384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.002310242329246338}",25,13,19.83529548431768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.002287139905953875}",20,0,-9.743544789568283,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
606,False,"{'a': 0.5, 'e': 0.0022642685068943362}",20,3,30.211117362919246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.002241625821825393}",20,2,27.748343181893908,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.002219209563607139}",25,20,12.480060880192227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.0021970174679710676}",25,16,20.480727171258238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.0021750472932913567}",30,16,19.95963007629236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.0021532968203584434}",25,13,25.370054408020867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.002131763852154859}",20,9,22.909446874698084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.0021104462136333105}",20,16,7.933347718524074,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.0020893417514969773}",20,12,15.62503889136289,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.0020684483339820075}",20,5,22.756409500083862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.0020477638506421875}",20,3,29.52436151045429,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.0020272862121357657}",25,12,20.703880116808936,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.002007013350014408}",25,0,34.132054491725555,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.0019869432165142637}",20,15,8.853626381037014,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.001967073784349121}",25,0,37.043307728647825,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.5, 'e': 0.0019474030465056298}",20,15,10.3369506547735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.0019279290160405735}",20,10,19.696902577044803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.0019086497258801677}",20,0,34.912205745670505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.0018895632286213661}",25,19,11.617803821345298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.0018706675963351524}",25,18,11.116185860843451,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.0018519609203718008}",25,18,13.82228523697712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.0018334413111680827}",25,7,31.964680360644948,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.001815106898056402}",25,15,14.355051166181923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.001796955829075838}",30,11,29.310340316953436,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.0017789862707850797}",25,2,27.817781457218167,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.001761196408077229}",20,2,29.529255827404704,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.0017435844439964566}",20,1,30.639592747214298,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.001726148599556492}",25,6,36.09035647604142,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.001708887113560927}",20,0,32.82090519450944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
635,False,"{'a': 0.5, 'e': 0.0016917982424253177}",25,15,13.748531228537006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.0016748802600010644}",20,14,9.23560154427691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.0016581314574010539}",25,19,12.68297784811146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.0016415501428270432}",25,15,-25.101950428638588,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
639,False,"{'a': 0.5, 'e': 0.0016251346413987727}",25,0,40.12435864819571,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 0.001608883294984785}",20,6,29.511254888086995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.0015927944620349372}",20,14,10.75513324746661,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.0015768665174145879}",25,19,12.32001431491132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.001561097852240442}",25,14,18.115169062422925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.0015454868737180376}",30,17,23.26372573194696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.0015300320049808573}",20,8,19.026713761234394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.0015147316849310488}",25,2,36.093624577160455,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.0014995843680817383}",20,10,17.86781304339153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.001484588524400921}",25,19,13.334010465301159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.0014697426391569117}",30,18,25.35056087854667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.0014550452127653425}",25,12,22.13501911761857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.0014404947606376892}",20,0,27.958581990781397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
652,False,"{'a': 0.5, 'e': 0.0014260898130313124}",25,0,40.43173850252439,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.5, 'e': 0.0014118289149009993}",20,16,7.77978760157056,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.0013977106257519892}",20,11,20.488528225507146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.0013837335194944694}",25,17,17.640355208102644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.0013698961842995246}",30,8,33.57983605336863,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.0013561972224565293}",20,14,11.463079913235717,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.001342635250231964}",25,9,28.052356332376426,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.0013292088977296444}",20,9,19.886514533437712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.001315916808752348}",35,18,31.147635997339652,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.0013027576406648245}",20,14,10.848525710304001,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.0012897300642581763}",25,11,28.545708454440344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.0012768327636155945}",30,9,39.85734847968471,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.0012640644359794386}",25,3,32.48429793374608,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.0012514237916196442}",20,8,22.815374521771332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.0012389095537034477}",20,11,19.76393825294366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.0012265204581664133}",20,6,21.224056359611787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.0012142552535847491}",25,8,27.01701817701959,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.0012021127010489016}",25,10,24.05389579656288,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.0011900915740384126}",25,14,18.967258535139123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.0011781906582980285}",30,24,11.335199672226333,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.0011664087517150481}",20,7,23.96017259725729,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.0011547446641978977}",25,0,43.58937024841229,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.5, 'e': 0.0011431972175559187}",20,8,21.89470247293029,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.0011317652453803595}",30,0,48.89955842148813,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
676,False,"{'a': 0.5, 'e': 0.0011204475929265558}",20,16,7.470118442086411,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.0011092431169972903}",25,18,12.786292531564145,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.0010981506858273175}",25,2,40.29561453559659,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.0010871691789690443}",25,8,29.577650539036327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.0010762974871793539}",30,15,25.665090552891993,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.0010655345123075602}",25,19,10.252634804846362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.0010548791671844847}",30,9,36.851081525973385,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.0010443303755126399}",25,18,10.960386762512659,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.0010338870717575134}",30,19,22.47067857470779,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.0010235482010399382}",20,8,20.292739414408203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.0010133127190295388}",25,18,11.4395764408584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.0010031795918392433}",30,12,38.252981819199306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.000993147795920851}",25,15,20.29619472010984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.0009832163179616423}",20,9,20.92524989630657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.0009733841547820259}",25,17,18.930469662726484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.0009636503132342056}",30,17,23.955186098971755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.0009540138101018636}",20,0,30.713914810362727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
693,False,"{'a': 0.5, 'e': 0.000944473672000845}",20,10,20.207833181421964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.0009350289352808365}",20,14,10.879932042130298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.0009256786459280281}",20,13,15.607962245113002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.0009164218594687477}",20,1,30.02323713509205,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.0009072576408740603}",20,13,15.398250113053992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.0008981850644653197}",20,10,18.48065666555372,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.0008892032138206666}",20,14,11.274781682931309,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.0008803111816824599}",25,12,24.304971411028156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.0008715080698656353}",30,21,14.953361580396674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.0008627929891669789}",25,3,33.52612290016656,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.0008541650592753091}",25,12,21.538279931714705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.000845623408682556}",20,5,25.179607910461183,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.0008371671745957304}",20,9,21.306803392309284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.0008287955028497731}",20,10,16.075770820362415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.0008205075478212754}",20,8,23.39231519041686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.0008123024723430627}",30,12,35.19199812616145,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.000804179447619632}",20,9,22.621837985112784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.0007961376531434358}",20,14,7.533989751623627,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.0007881762766120013}",20,7,24.15664364008805,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.0007802945138458813}",20,0,28.006199481549288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
713,False,"{'a': 0.5, 'e': 0.0007724915687074225}",20,16,8.10007488960122,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.0007647666530203482}",25,8,32.12387166208991,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.0007571189864901448}",25,18,14.29082510083939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.0007495477966252433}",20,6,24.975662155524976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.0007420523186589909}",20,10,16.117912962639416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.000734631795472401}",20,16,7.946664663442527,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.0007272854775176769}",25,18,14.18512221893667,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.0007200126227425002}",20,14,9.150987153994025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.0007128124965150752}",20,8,22.99575706161915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.0007056843715499244}",20,4,32.70387589057085,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.0006986275278344252}",20,16,7.587968110264793,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.000691641252556081}",30,16,26.012101603921206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.0006847248400305201}",20,12,15.894495642108868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.0006778775916302149}",30,15,30.04978789421737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.0006710988157139127}",30,6,43.19538556834499,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.0006643878275567735}",30,13,33.91917426538145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.0006577439492812059}",25,1,31.60359564584673,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.0006511665097883938}",25,12,25.65592162203497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.0006446548446905099}",20,10,21.405500917279507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.0006382082962436048}",20,10,18.582399013831555,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.0006318262132811687}",20,15,10.013921535295083,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.000625507951148357}",25,8,28.32674122643949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.0006192528716368734}",20,0,29.230387803912112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
736,False,"{'a': 0.5, 'e': 0.0006130603429205046}",20,13,14.20182821328237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
